,IndexName,Date,Total Returns Index,Net Total Return Index
0,NIFTY 50,31 Dec 2010,7698.29,7423.89
1,NIFTY 50,30 Dec 2010,7657.38,7384.42
2,NIFTY 50,29 Dec 2010,7605.29,7334.2
3,NIFTY 50,28 Dec 2010,7524.52,7256.31
4,NIFTY 50,27 Dec 2010,7527.17,7258.85
5,NIFTY 50,24 Dec 2010,7543.8,7274.88
6,NIFTY 50,23 Dec 2010,7504.13,7236.64
7,NIFTY 50,22 Dec 2010,7509.68,7241.98
8,NIFTY 50,21 Dec 2010,7530.04,7261.61
9,NIFTY 50,20 Dec 2010,7462.81,7196.77
10,NIFTY 50,16 Dec 2010,7461.32,7195.21
11,NIFTY 50,15 Dec 2010,7390.53,7126.94
12,NIFTY 50,14 Dec 2010,7455.48,7189.58
13,NIFTY 50,13 Dec 2010,7409.77,7145.51
14,NIFTY 50,10 Dec 2010,7346.68,7084.67
15,NIFTY 50,09 Dec 2010,7232.7,6974.75
16,NIFTY 50,08 Dec 2010,7404.78,7140.68
17,NIFTY 50,07 Dec 2010,7496.19,7228.83
18,NIFTY 50,06 Dec 2010,7515.86,7247.81
19,NIFTY 50,03 Dec 2010,7516.53,7248.45
20,NIFTY 50,02 Dec 2010,7540.24,7271.32
21,NIFTY 50,01 Dec 2010,7476.57,7209.91
22,NIFTY 50,30 Nov 2010,7353.36,7091.1
23,NIFTY 50,29 Nov 2010,7312.38,7051.59
24,NIFTY 50,26 Nov 2010,7214.47,6957.17
25,NIFTY 50,25 Nov 2010,7274.4,7014.96
26,NIFTY 50,24 Nov 2010,7357.21,7094.82
27,NIFTY 50,23 Nov 2010,7443.73,7178.25
28,NIFTY 50,22 Nov 2010,7538.12,7269.28
29,NIFTY 50,19 Nov 2010,7388.0,7124.51
30,NIFTY 50,18 Nov 2010,7524.11,7255.76
31,NIFTY 50,16 Nov 2010,7511.38,7243.49
32,NIFTY 50,15 Nov 2010,7678.13,7404.29
33,NIFTY 50,12 Nov 2010,7615.47,7343.87
34,NIFTY 50,11 Nov 2010,7769.23,7492.13
35,NIFTY 50,10 Nov 2010,7871.4,7590.66
36,NIFTY 50,09 Nov 2010,7903.81,7621.92
37,NIFTY 50,08 Nov 2010,7868.23,7587.61
38,NIFTY 50,05 Nov 2010,7917.48,7635.1
39,NIFTY 50,04 Nov 2010,7879.02,7598.02
40,NIFTY 50,03 Nov 2010,7726.88,7451.3
41,NIFTY 50,02 Nov 2010,7674.81,7401.09
42,NIFTY 50,01 Nov 2010,7673.05,7399.39
43,NIFTY 50,29 Oct 2010,7546.4,7277.21
44,NIFTY 50,28 Oct 2010,7508.74,7240.9
45,NIFTY 50,27 Oct 2010,7540.06,7271.1
46,NIFTY 50,26 Oct 2010,7627.0,7354.94
47,NIFTY 50,25 Oct 2010,7656.86,7383.73
48,NIFTY 50,22 Oct 2010,7607.0,7335.64
49,NIFTY 50,21 Oct 2010,7651.23,7378.3
50,NIFTY 50,20 Oct 2010,7495.03,7227.43
51,NIFTY 50,19 Oct 2010,7551.66,7282.04
52,NIFTY 50,18 Oct 2010,7612.59,7340.79
53,NIFTY 50,15 Oct 2010,7595.92,7324.71
54,NIFTY 50,14 Oct 2010,7739.62,7463.29
55,NIFTY 50,13 Oct 2010,7810.52,7531.66
56,NIFTY 50,12 Oct 2010,7631.32,7358.86
57,NIFTY 50,11 Oct 2010,7687.67,7413.2
58,NIFTY 50,08 Oct 2010,7647.04,7374.02
59,NIFTY 50,07 Oct 2010,7668.16,7394.38
60,NIFTY 50,06 Oct 2010,7751.06,7474.32
61,NIFTY 50,05 Oct 2010,7700.1,7425.19
62,NIFTY 50,04 Oct 2010,7717.23,7441.7
63,NIFTY 50,01 Oct 2010,7697.13,7422.31
64,NIFTY 50,30 Sep 2010,7554.94,7285.21
65,NIFTY 50,29 Sep 2010,7506.56,7238.55
66,NIFTY 50,28 Sep 2010,7554.38,7284.66
67,NIFTY 50,27 Sep 2010,7562.13,7292.13
68,NIFTY 50,24 Sep 2010,7540.4,7271.18
69,NIFTY 50,23 Sep 2010,7466.79,7200.2
70,NIFTY 50,22 Sep 2010,7506.18,7238.18
71,NIFTY 50,21 Sep 2010,7528.8,7260.0
72,NIFTY 50,20 Sep 2010,7492.96,7225.44
73,NIFTY 50,17 Sep 2010,7373.29,7110.03
74,NIFTY 50,16 Sep 2010,7302.56,7041.82
75,NIFTY 50,15 Sep 2010,7342.96,7080.79
76,NIFTY 50,14 Sep 2010,7260.81,7001.56
77,NIFTY 50,13 Sep 2010,7216.3,6958.64
78,NIFTY 50,09 Sep 2010,7065.39,6813.1
79,NIFTY 50,08 Sep 2010,7022.98,6772.12
80,NIFTY 50,07 Sep 2010,7017.14,6766.46
81,NIFTY 50,06 Sep 2010,6983.1,6733.63
82,NIFTY 50,03 Sep 2010,6860.96,6615.86
83,NIFTY 50,02 Sep 2010,6869.28,6623.87
84,NIFTY 50,01 Sep 2010,6850.39,6605.62
85,NIFTY 50,31 Aug 2010,6762.76,6521.1
86,NIFTY 50,30 Aug 2010,6779.13,6536.87
87,NIFTY 50,27 Aug 2010,6769.67,6527.73
88,NIFTY 50,26 Aug 2010,6856.27,6611.23
89,NIFTY 50,25 Aug 2010,6836.82,6592.48
90,NIFTY 50,24 Aug 2010,6890.37,6644.11
91,NIFTY 50,23 Aug 2010,6937.5,6689.52
92,NIFTY 50,20 Aug 2010,6921.44,6674.03
93,NIFTY 50,19 Aug 2010,6933.41,6685.58
94,NIFTY 50,18 Aug 2010,6856.99,6611.89
95,NIFTY 50,17 Aug 2010,6775.24,6533.05
96,NIFTY 50,16 Aug 2010,6778.13,6535.75
97,NIFTY 50,13 Aug 2010,6819.78,6575.89
98,NIFTY 50,12 Aug 2010,6775.14,6532.84
99,NIFTY 50,11 Aug 2010,6780.37,6537.88
100,NIFTY 50,10 Aug 2010,6830.53,6586.25
101,NIFTY 50,09 Aug 2010,6860.7,6615.29
102,NIFTY 50,06 Aug 2010,6802.05,6558.74
103,NIFTY 50,05 Aug 2010,6811.88,6568.22
104,NIFTY 50,04 Aug 2010,6837.5,6592.9
105,NIFTY 50,03 Aug 2010,6802.06,6558.73
106,NIFTY 50,02 Aug 2010,6792.23,6571.26
107,NIFTY 50,30 Jul 2010,6712.14,6493.77
108,NIFTY 50,29 Jul 2010,6763.76,6543.71
109,NIFTY 50,28 Jul 2010,6748.86,6529.28
110,NIFTY 50,27 Jul 2010,6789.82,6568.9
111,NIFTY 50,26 Jul 2010,6774.85,6554.42
112,NIFTY 50,23 Jul 2010,6812.99,6591.32
113,NIFTY 50,22 Jul 2010,6803.67,6582.28
114,NIFTY 50,21 Jul 2010,6750.4,6530.75
115,NIFTY 50,20 Jul 2010,6711.23,6492.86
116,NIFTY 50,19 Jul 2010,6734.28,6515.16
117,NIFTY 50,16 Jul 2010,6743.58,6524.16
118,NIFTY 50,15 Jul 2010,6724.67,6505.86
119,NIFTY 50,14 Jul 2010,6733.92,6514.8
120,NIFTY 50,13 Jul 2010,6752.08,6532.37
121,NIFTY 50,12 Jul 2010,6729.96,6510.97
122,NIFTY 50,09 Jul 2010,6690.13,6472.38
123,NIFTY 50,08 Jul 2010,6620.64,6405.15
124,NIFTY 50,07 Jul 2010,6547.69,6334.49
125,NIFTY 50,06 Jul 2010,6607.6,6392.44
126,NIFTY 50,05 Jul 2010,6541.23,6328.23
127,NIFTY 50,02 Jul 2010,6542.72,6329.68
128,NIFTY 50,01 Jul 2010,6560.61,6346.97
129,NIFTY 50,30 Jun 2010,6636.89,6420.77
130,NIFTY 50,29 Jun 2010,6566.44,6352.61
131,NIFTY 50,28 Jun 2010,6659.94,6442.97
132,NIFTY 50,25 Jun 2010,6579.46,6365.11
133,NIFTY 50,24 Jun 2010,6643.81,6427.36
134,NIFTY 50,23 Jun 2010,6646.99,6430.44
135,NIFTY 50,22 Jun 2010,6638.74,6422.45
136,NIFTY 50,21 Jun 2010,6684.61,6466.84
137,NIFTY 50,18 Jun 2010,6571.38,6361.31
138,NIFTY 50,17 Jun 2010,6586.69,6376.14
139,NIFTY 50,16 Jun 2010,6534.36,6325.46
140,NIFTY 50,15 Jun 2010,6520.6,6312.14
141,NIFTY 50,14 Jun 2010,6486.71,6283.73
142,NIFTY 50,11 Jun 2010,6388.96,6189.03
143,NIFTY 50,10 Jun 2010,6338.1,6139.77
144,NIFTY 50,09 Jun 2010,6234.29,6039.01
145,NIFTY 50,08 Jun 2010,6207.06,6012.3
146,NIFTY 50,07 Jun 2010,6265.44,6068.84
147,NIFTY 50,04 Jun 2010,6391.73,6191.17
148,NIFTY 50,03 Jun 2010,6360.67,6161.08
149,NIFTY 50,02 Jun 2010,6247.84,6051.79
150,NIFTY 50,01 Jun 2010,6186.03,5991.93
151,NIFTY 50,31 May 2010,6330.54,6131.9
152,NIFTY 50,28 May 2010,6305.91,6108.05
153,NIFTY 50,27 May 2010,6227.0,6031.6
154,NIFTY 50,26 May 2010,6120.27,5928.24
155,NIFTY 50,25 May 2010,5980.08,5792.35
156,NIFTY 50,24 May 2010,6150.77,5957.68
157,NIFTY 50,21 May 2010,6134.86,5942.27
158,NIFTY 50,20 May 2010,6155.32,5962.09
159,NIFTY 50,19 May 2010,6119.53,5927.4
160,NIFTY 50,18 May 2010,6300.98,6103.12
161,NIFTY 50,17 May 2010,6293.1,6095.49
162,NIFTY 50,14 May 2010,6334.91,6135.98
163,NIFTY 50,13 May 2010,6441.15,6238.89
164,NIFTY 50,12 May 2010,6413.47,6212.08
165,NIFTY 50,11 May 2010,6387.96,6187.38
166,NIFTY 50,10 May 2010,6459.39,6256.56
167,NIFTY 50,07 May 2010,6237.0,6041.02
168,NIFTY 50,06 May 2010,6327.5,6128.67
169,NIFTY 50,05 May 2010,6369.8,6169.65
170,NIFTY 50,04 May 2010,6399.12,6198.05
171,NIFTY 50,03 May 2010,6491.43,6287.46
172,NIFTY 50,30 Apr 2010,6559.98,6353.85
173,NIFTY 50,29 Apr 2010,6530.38,6325.18
174,NIFTY 50,28 Apr 2010,6482.27,6278.59
175,NIFTY 50,27 Apr 2010,6597.71,6390.4
176,NIFTY 50,26 Apr 2010,6615.25,6407.39
177,NIFTY 50,23 Apr 2010,6592.4,6385.25
178,NIFTY 50,22 Apr 2010,6549.19,6343.4
179,NIFTY 50,21 Apr 2010,6518.8,6313.97
180,NIFTY 50,20 Apr 2010,6500.38,6296.12
181,NIFTY 50,19 Apr 2010,6467.49,6264.28
182,NIFTY 50,16 Apr 2010,6540.82,6335.29
183,NIFTY 50,15 Apr 2010,6554.45,6348.5
184,NIFTY 50,13 Apr 2010,6615.8,6407.92
185,NIFTY 50,12 Apr 2010,6634.12,6425.58
186,NIFTY 50,09 Apr 2010,6661.54,6452.14
187,NIFTY 50,08 Apr 2010,6590.34,6383.18
188,NIFTY 50,07 Apr 2010,6677.55,6467.65
189,NIFTY 50,06 Apr 2010,6666.78,6457.22
190,NIFTY 50,05 Apr 2010,6669.81,6460.16
191,NIFTY 50,01 Apr 2010,6573.0,6366.38
192,NIFTY 50,31 Mar 2010,6521.55,6316.55
193,NIFTY 50,30 Mar 2010,6538.16,6332.64
194,NIFTY 50,29 Mar 2010,6588.34,6381.24
195,NIFTY 50,26 Mar 2010,6562.47,6356.19
196,NIFTY 50,25 Mar 2010,6535.6,6330.16
197,NIFTY 50,23 Mar 2010,6491.98,6287.91
198,NIFTY 50,22 Mar 2010,6466.58,6263.3
199,NIFTY 50,19 Mar 2010,6538.14,6332.6
200,NIFTY 50,18 Mar 2010,6517.13,6312.25
201,NIFTY 50,17 Mar 2010,6498.88,6294.55
202,NIFTY 50,16 Mar 2010,6456.89,6253.89
203,NIFTY 50,15 Mar 2010,6370.91,6170.61
204,NIFTY 50,12 Mar 2010,6381.0,6180.38
205,NIFTY 50,11 Mar 2010,6376.48,6176.01
206,NIFTY 50,10 Mar 2010,6355.21,6155.4
207,NIFTY 50,09 Mar 2010,6336.9,6137.67
208,NIFTY 50,08 Mar 2010,6364.81,6164.7
209,NIFTY 50,05 Mar 2010,6320.95,6122.22
210,NIFTY 50,04 Mar 2010,6310.45,6112.05
211,NIFTY 50,03 Mar 2010,6320.23,6121.52
212,NIFTY 50,02 Mar 2010,6231.89,6035.95
213,NIFTY 50,26 Feb 2010,6114.26,5922.03
214,NIFTY 50,25 Feb 2010,6036.57,5846.78
215,NIFTY 50,24 Feb 2010,6035.17,5845.42
216,NIFTY 50,23 Feb 2010,6049.39,5859.19
217,NIFTY 50,22 Feb 2010,6032.44,5842.78
218,NIFTY 50,19 Feb 2010,6018.14,5828.92
219,NIFTY 50,18 Feb 2010,6071.38,5880.49
220,NIFTY 50,17 Feb 2010,6103.65,5911.73
221,NIFTY 50,16 Feb 2010,6031.31,5841.67
222,NIFTY 50,15 Feb 2010,5964.46,5776.92
223,NIFTY 50,11 Feb 2010,5995.36,5806.85
224,NIFTY 50,10 Feb 2010,5908.84,5723.06
225,NIFTY 50,09 Feb 2010,5952.91,5765.75
226,NIFTY 50,08 Feb 2010,5912.26,5726.35
227,NIFTY 50,06 Feb 2010,5908.36,5722.57
228,NIFTY 50,05 Feb 2010,5860.4,5676.11
229,NIFTY 50,04 Feb 2010,6016.87,5827.64
230,NIFTY 50,03 Feb 2010,6123.81,5931.2
231,NIFTY 50,02 Feb 2010,5997.46,5808.82
232,NIFTY 50,01 Feb 2010,6083.9,5892.54
233,NIFTY 50,29 Jan 2010,6061.68,5871.02
234,NIFTY 50,28 Jan 2010,6043.21,5853.12
235,NIFTY 50,27 Jan 2010,6025.64,5836.11
236,NIFTY 50,25 Jan 2010,6217.49,6021.92
237,NIFTY 50,22 Jan 2010,6252.42,6055.74
238,NIFTY 50,21 Jan 2010,6324.57,6125.62
239,NIFTY 50,20 Jan 2010,6482.96,6279.03
240,NIFTY 50,19 Jan 2010,6487.84,6283.76
241,NIFTY 50,18 Jan 2010,6548.66,6342.66
242,NIFTY 50,15 Jan 2010,6520.55,6315.43
243,NIFTY 50,14 Jan 2010,6530.11,6324.7
244,NIFTY 50,13 Jan 2010,6497.91,6293.51
245,NIFTY 50,12 Jan 2010,6468.64,6265.15
246,NIFTY 50,11 Jan 2010,6517.09,6312.08
247,NIFTY 50,08 Jan 2010,6511.18,6306.36
248,NIFTY 50,07 Jan 2010,6533.98,6328.43
249,NIFTY 50,06 Jan 2010,6557.19,6350.92
250,NIFTY 50,05 Jan 2010,6552.37,6346.24
251,NIFTY 50,04 Jan 2010,6495.62,6291.28
0,NIFTY 50,30 Dec 2011,5865.49,5654.29
1,NIFTY 50,29 Dec 2011,5893.29,5681.1
2,NIFTY 50,28 Dec 2011,5968.84,5753.92
3,NIFTY 50,27 Dec 2011,6025.54,5808.58
4,NIFTY 50,26 Dec 2011,6061.7,5843.44
5,NIFTY 50,23 Dec 2011,5979.25,5763.96
6,NIFTY 50,22 Dec 2011,6004.44,5788.23
7,NIFTY 50,21 Dec 2011,5952.82,5738.48
8,NIFTY 50,20 Dec 2011,5763.88,5556.34
9,NIFTY 50,19 Dec 2011,5851.25,5640.56
10,NIFTY 50,16 Dec 2011,5900.11,5687.67
11,NIFTY 50,15 Dec 2011,6020.27,5803.49
12,NIFTY 50,14 Dec 2011,6041.71,5824.17
13,NIFTY 50,13 Dec 2011,6089.1,5869.85
14,NIFTY 50,12 Dec 2011,6043.39,5825.79
15,NIFTY 50,09 Dec 2011,6172.94,5950.67
16,NIFTY 50,08 Dec 2011,6270.52,6044.74
17,NIFTY 50,07 Dec 2011,6421.38,6190.17
18,NIFTY 50,05 Dec 2011,6391.63,6161.49
19,NIFTY 50,02 Dec 2011,6405.62,6174.97
20,NIFTY 50,01 Dec 2011,6261.88,6036.41
21,NIFTY 50,30 Nov 2011,6128.97,5908.28
22,NIFTY 50,29 Nov 2011,6094.79,5875.34
23,NIFTY 50,28 Nov 2011,6153.37,5931.81
24,NIFTY 50,25 Nov 2011,5974.21,5759.11
25,NIFTY 50,24 Nov 2011,6033.07,5815.84
26,NIFTY 50,23 Nov 2011,5969.67,5754.73
27,NIFTY 50,22 Nov 2011,6103.96,5884.18
28,NIFTY 50,21 Nov 2011,6060.84,5842.61
29,NIFTY 50,18 Nov 2011,6222.51,5998.46
30,NIFTY 50,17 Nov 2011,6259.25,6033.88
31,NIFTY 50,16 Nov 2011,6380.65,6150.91
32,NIFTY 50,15 Nov 2011,6428.89,6197.41
33,NIFTY 50,14 Nov 2011,6530.19,6295.05
34,NIFTY 50,11 Nov 2011,6556.16,6320.1
35,NIFTY 50,09 Nov 2011,6622.39,6383.93
36,NIFTY 50,08 Nov 2011,6708.99,6467.42
37,NIFTY 50,04 Nov 2011,6702.49,6461.16
38,NIFTY 50,03 Nov 2011,6677.9,6437.41
39,NIFTY 50,02 Nov 2011,6668.66,6428.5
40,NIFTY 50,01 Nov 2011,6668.03,6427.9
41,NIFTY 50,31 Oct 2011,6755.07,6511.8
42,NIFTY 50,28 Oct 2011,6797.88,6553.05
43,NIFTY 50,26 Oct 2011,6596.36,6358.79
44,NIFTY 50,25 Oct 2011,6583.4,6346.29
45,NIFTY 50,24 Oct 2011,6464.65,6231.81
46,NIFTY 50,21 Oct 2011,6403.32,6172.68
47,NIFTY 50,20 Oct 2011,6456.03,6223.47
48,NIFTY 50,19 Oct 2011,6513.51,6278.79
49,NIFTY 50,18 Oct 2011,6384.7,6154.64
50,NIFTY 50,17 Oct 2011,6487.02,6253.27
51,NIFTY 50,14 Oct 2011,6504.84,6270.45
52,NIFTY 50,13 Oct 2011,6435.81,6203.9
53,NIFTY 50,12 Oct 2011,6463.15,6230.25
54,NIFTY 50,11 Oct 2011,6304.63,6077.45
55,NIFTY 50,10 Oct 2011,6311.32,6083.9
56,NIFTY 50,07 Oct 2011,6195.25,5972.01
57,NIFTY 50,05 Oct 2011,6021.97,5804.98
58,NIFTY 50,04 Oct 2011,6048.39,5830.44
59,NIFTY 50,03 Oct 2011,6146.41,5924.92
60,NIFTY 50,30 Sep 2011,6265.26,6039.5
61,NIFTY 50,29 Sep 2011,6356.74,6127.67
62,NIFTY 50,28 Sep 2011,6268.57,6042.69
63,NIFTY 50,27 Sep 2011,6300.72,6073.68
64,NIFTY 50,26 Sep 2011,6128.56,5907.72
65,NIFTY 50,23 Sep 2011,6169.52,5947.21
66,NIFTY 50,22 Sep 2011,6240.39,6015.52
67,NIFTY 50,21 Sep 2011,6506.04,6271.6
68,NIFTY 50,20 Sep 2011,6514.86,6280.1
69,NIFTY 50,19 Sep 2011,6377.64,6147.82
70,NIFTY 50,16 Sep 2011,6443.78,6211.57
71,NIFTY 50,15 Sep 2011,6432.93,6201.12
72,NIFTY 50,14 Sep 2011,6352.32,6123.4
73,NIFTY 50,13 Sep 2011,6260.97,6035.32
74,NIFTY 50,12 Sep 2011,6268.36,6042.43
75,NIFTY 50,09 Sep 2011,6410.92,6179.85
76,NIFTY 50,08 Sep 2011,6529.77,6294.42
77,NIFTY 50,07 Sep 2011,6493.2,6259.16
78,NIFTY 50,06 Sep 2011,6416.74,6185.45
79,NIFTY 50,05 Sep 2011,6356.06,6126.92
80,NIFTY 50,02 Sep 2011,6384.31,6154.14
81,NIFTY 50,30 Aug 2011,6334.48,6106.09
82,NIFTY 50,29 Aug 2011,6231.38,6006.7
83,NIFTY 50,26 Aug 2011,6013.78,5796.94
84,NIFTY 50,25 Aug 2011,6130.05,5909.03
85,NIFTY 50,24 Aug 2011,6191.34,5968.07
86,NIFTY 50,23 Aug 2011,6267.03,6041.01
87,NIFTY 50,22 Aug 2011,6203.57,5979.85
88,NIFTY 50,19 Aug 2011,6136.28,5914.99
89,NIFTY 50,18 Aug 2011,6260.98,6035.19
90,NIFTY 50,17 Aug 2011,6403.06,6172.13
91,NIFTY 50,16 Aug 2011,6372.92,6142.95
92,NIFTY 50,12 Aug 2011,6419.9,6188.23
93,NIFTY 50,11 Aug 2011,6502.61,6267.94
94,NIFTY 50,10 Aug 2011,6531.35,6295.65
95,NIFTY 50,09 Aug 2011,6418.63,6186.95
96,NIFTY 50,08 Aug 2011,6476.05,6242.29
97,NIFTY 50,05 Aug 2011,6593.07,6355.08
98,NIFTY 50,04 Aug 2011,6745.54,6502.04
99,NIFTY 50,03 Aug 2011,6837.89,6591.06
100,NIFTY 50,02 Aug 2011,6903.07,6653.87
101,NIFTY 50,01 Aug 2011,6978.58,6726.64
102,NIFTY 50,29 Jul 2011,6934.57,6684.21
103,NIFTY 50,28 Jul 2011,6941.81,6691.19
104,NIFTY 50,27 Jul 2011,7016.02,6762.7
105,NIFTY 50,26 Jul 2011,7051.3,6796.69
106,NIFTY 50,25 Jul 2011,7184.65,6925.24
107,NIFTY 50,22 Jul 2011,7126.02,6868.72
108,NIFTY 50,21 Jul 2011,7009.19,6756.1
109,NIFTY 50,20 Jul 2011,7041.38,6787.13
110,NIFTY 50,19 Jul 2011,7100.23,6843.86
111,NIFTY 50,18 Jul 2011,7039.08,6784.84
112,NIFTY 50,15 Jul 2011,7056.84,6801.95
113,NIFTY 50,14 Jul 2011,7079.92,6824.18
114,NIFTY 50,13 Jul 2011,7059.25,6804.16
115,NIFTY 50,12 Jul 2011,6984.29,6731.91
116,NIFTY 50,11 Jul 2011,7097.91,6841.42
117,NIFTY 50,08 Jul 2011,7154.24,6895.72
118,NIFTY 50,07 Jul 2011,7239.36,6977.72
119,NIFTY 50,06 Jul 2011,7108.53,6851.62
120,NIFTY 50,05 Jul 2011,7116.93,6859.72
121,NIFTY 50,04 Jul 2011,7140.22,6882.17
122,NIFTY 50,01 Jul 2011,7108.11,6851.11
123,NIFTY 50,30 Jun 2011,7133.6,6875.68
124,NIFTY 50,29 Jun 2011,7073.37,6817.6
125,NIFTY 50,28 Jun 2011,7001.28,6748.03
126,NIFTY 50,27 Jun 2011,6977.68,6725.28
127,NIFTY 50,24 Jun 2011,6907.76,6657.89
128,NIFTY 50,23 Jun 2011,6716.82,6473.86
129,NIFTY 50,22 Jun 2011,6664.16,6423.1
130,NIFTY 50,21 Jun 2011,6657.17,6416.23
131,NIFTY 50,20 Jun 2011,6634.54,6394.41
132,NIFTY 50,17 Jun 2011,6771.41,6526.32
133,NIFTY 50,16 Jun 2011,6809.72,6563.26
134,NIFTY 50,15 Jun 2011,6872.76,6623.97
135,NIFTY 50,14 Jun 2011,6939.63,6688.42
136,NIFTY 50,13 Jun 2011,6917.31,6666.91
137,NIFTY 50,10 Jun 2011,6921.08,6670.54
138,NIFTY 50,09 Jun 2011,6957.66,6705.52
139,NIFTY 50,08 Jun 2011,6965.0,6712.59
140,NIFTY 50,07 Jun 2011,6999.36,6745.6
141,NIFTY 50,06 Jun 2011,6968.95,6716.31
142,NIFTY 50,03 Jun 2011,6949.73,6697.78
143,NIFTY 50,02 Jun 2011,6992.05,6738.57
144,NIFTY 50,01 Jun 2011,7037.13,6781.75
145,NIFTY 50,31 May 2011,6997.07,6743.14
146,NIFTY 50,30 May 2011,6887.52,6637.56
147,NIFTY 50,27 May 2011,6891.28,6641.19
148,NIFTY 50,26 May 2011,6811.1,6563.92
149,NIFTY 50,25 May 2011,6728.08,6483.79
150,NIFTY 50,24 May 2011,6785.81,6539.43
151,NIFTY 50,23 May 2011,6775.36,6529.36
152,NIFTY 50,20 May 2011,6900.9,6650.34
153,NIFTY 50,19 May 2011,6825.06,6577.15
154,NIFTY 50,18 May 2011,6815.62,6568.06
155,NIFTY 50,17 May 2011,6838.67,6590.28
156,NIFTY 50,16 May 2011,6914.17,6663.04
157,NIFTY 50,13 May 2011,6971.75,6718.52
158,NIFTY 50,12 May 2011,6898.01,6647.47
159,NIFTY 50,11 May 2011,6997.25,6743.11
160,NIFTY 50,10 May 2011,6967.35,6714.28
161,NIFTY 50,09 May 2011,6979.72,6726.2
162,NIFTY 50,06 May 2011,6980.18,6726.64
163,NIFTY 50,05 May 2011,6864.99,6615.64
164,NIFTY 50,04 May 2011,6957.66,6704.78
165,NIFTY 50,03 May 2011,6992.97,6738.81
166,NIFTY 50,02 May 2011,7163.96,6903.58
167,NIFTY 50,29 Apr 2011,7224.51,6961.93
168,NIFTY 50,28 Apr 2011,7269.68,7005.45
169,NIFTY 50,27 Apr 2011,7330.46,7064.03
170,NIFTY 50,26 Apr 2011,7373.82,7105.82
171,NIFTY 50,25 Apr 2011,7381.47,7113.18
172,NIFTY 50,21 Apr 2011,7394.15,7125.41
173,NIFTY 50,20 Apr 2011,7352.62,7085.38
174,NIFTY 50,19 Apr 2011,7211.02,6948.84
175,NIFTY 50,18 Apr 2011,7196.4,6934.75
176,NIFTY 50,15 Apr 2011,7316.33,7050.32
177,NIFTY 50,13 Apr 2011,7425.52,7155.53
178,NIFTY 50,11 Apr 2011,7267.5,7003.27
179,NIFTY 50,08 Apr 2011,7338.25,7071.44
180,NIFTY 50,07 Apr 2011,7393.11,7124.3
181,NIFTY 50,06 Apr 2011,7400.7,7131.63
182,NIFTY 50,05 Apr 2011,7423.72,7153.81
183,NIFTY 50,04 Apr 2011,7421.7,7151.87
184,NIFTY 50,01 Apr 2011,7318.19,7052.11
185,NIFTY 50,31 Mar 2011,7327.83,7061.41
186,NIFTY 50,30 Mar 2011,7269.95,7005.63
187,NIFTY 50,29 Mar 2011,7205.54,6943.56
188,NIFTY 50,28 Mar 2011,7143.2,6883.47
189,NIFTY 50,25 Mar 2011,7101.72,6843.5
190,NIFTY 50,24 Mar 2011,6936.12,6683.92
191,NIFTY 50,23 Mar 2011,6883.21,6632.93
192,NIFTY 50,22 Mar 2011,6799.8,6552.55
193,NIFTY 50,21 Mar 2011,6738.1,6493.09
194,NIFTY 50,18 Mar 2011,6749.34,6503.92
195,NIFTY 50,17 Mar 2011,6840.27,6591.52
196,NIFTY 50,16 Mar 2011,6919.99,6668.31
197,NIFTY 50,15 Mar 2011,6842.78,6593.9
198,NIFTY 50,14 Mar 2011,6945.55,6692.93
199,NIFTY 50,11 Mar 2011,6836.95,6588.25
200,NIFTY 50,10 Mar 2011,6898.4,6647.47
201,NIFTY 50,09 Mar 2011,6944.39,6691.79
202,NIFTY 50,08 Mar 2011,6931.56,6679.43
203,NIFTY 50,07 Mar 2011,6859.22,6609.71
204,NIFTY 50,04 Mar 2011,6954.14,6701.18
205,NIFTY 50,03 Mar 2011,6950.94,6698.09
206,NIFTY 50,01 Mar 2011,6933.43,6681.23
207,NIFTY 50,28 Feb 2011,6696.09,6452.52
208,NIFTY 50,25 Feb 2011,6658.78,6416.57
209,NIFTY 50,24 Feb 2011,6607.55,6367.2
210,NIFTY 50,23 Feb 2011,6826.81,6578.49
211,NIFTY 50,22 Feb 2011,6866.76,6616.98
212,NIFTY 50,21 Feb 2011,6928.8,6676.78
213,NIFTY 50,18 Feb 2011,6853.93,6604.62
214,NIFTY 50,17 Feb 2011,6963.79,6710.48
215,NIFTY 50,16 Feb 2011,6882.48,6632.13
216,NIFTY 50,15 Feb 2011,6881.62,6631.31
217,NIFTY 50,14 Feb 2011,6850.18,6601.01
218,NIFTY 50,11 Feb 2011,6666.91,6424.41
219,NIFTY 50,10 Feb 2011,6560.54,6321.88
220,NIFTY 50,09 Feb 2011,6595.38,6355.45
221,NIFTY 50,08 Feb 2011,6669.45,6426.83
222,NIFTY 50,07 Feb 2011,6774.07,6532.69
223,NIFTY 50,04 Feb 2011,6773.79,6532.41
224,NIFTY 50,03 Feb 2011,6936.95,6689.72
225,NIFTY 50,02 Feb 2011,6817.99,6575.0
226,NIFTY 50,01 Feb 2011,6799.42,6557.1
227,NIFTY 50,31 Jan 2011,6910.76,6664.46
228,NIFTY 50,28 Jan 2011,6918.59,6672.01
229,NIFTY 50,27 Jan 2011,7034.29,6783.59
230,NIFTY 50,25 Jan 2011,7137.87,6883.46
231,NIFTY 50,24 Jan 2011,7207.96,6951.06
